Flow,Delay,AvDelay,Demand,Delayed Flights,n
32,624,773,33,1,8354
32,663,776.09375,33,1,8355
32,682,777.5,33,1,8356
32,696,778.78125,32,0,8357
32,698,776.8125,32,0,8358
32,625,775.46875,32,0,8359
32,608,776.03125,32,0,8360
33,638,770.121212121212,32,-1,8361
34,726,765.205882352941,33,-1,8362
34,865,761.823529411765,32,-2,8363
35,908,750,32,-3,8364
35,902,740.885714285714,31,-4,8365
35,883,732.2,32,-3,8366
35,919,723.6,32,-3,8367
35,925,714.771428571429,32,-3,8368
35,819,706.142857142857,32,-3,8369
35,821,700.685714285714,33,-2,8370
36,914,693.055555555556,32,-4,8371
36,933,685.444444444445,32,-4,8372
37,831,677.378378378378,34,-3,8373
37,834,671.081081081081,34,-3,8374
37,738,664.513513513514,35,-2,8375
38,719,658.552631578947,36,-2,8376
38,735,654.631578947368,36,-2,8377
39,738,648.102564102564,36,-3,8378
39,715,643.410256410257,37,-2,8379
39,733,639.74358974359,37,-2,8380
38,755,637.289473684211,37,-1,8381
39,771,631.435897435897,37,-2,8382
39,856,626.589743589744,36,-3,8383
39,759,619.820512820513,37,-2,8384
40,703,616.425,39,-1,8385
40,723,613.8,39,-1,8386
40,708,610.65,39,-1,8387
40,723,608.075,39,-1,8388
40,633,605.5,40,0,8389
41,655,605.853658536585,40,-1,8390
42,643,606.047619047619,41,-1,8391
42,581,606.428571428571,42,0,8392
41,608,607.048780487805,42,1,8393
41,616,608.19512195122,41,0,8394
41,625,609.682926829268,41,0,8395
41,611,610.780487804878,41,0,8396
41,620,610.682926829268,42,1,8397
41,593,611.926829268293,42,1,8398
41,589,614.609756097561,43,2,8399
41,598,617.219512195122,42,1,8400
42,582,623.02380952381,43,1,8401
41,610,624.024390243902,42,1,8402
42,623,630,43,1,8403
42,628,632.809523809524,43,1,8404
42,628,635.309523809524,43,1,8405
42,619,637.833333333333,43,1,8406
41,640,638.292682926829,42,1,8407
41,659,640.658536585366,42,1,8408
41,661,642.512195121951,41,0,8409
40,598,642.05,40,0,8410
40,591,639.725,39,-1,8411
40,582,637.475,39,-1,8412
40,594,635.65,39,-1,8413
40,570,633.575,39,-1,8414
40,569,632.35,39,-1,8415
40,566,631.1,39,-1,8416
40,555,629.95,40,0,8417
40,572,628.725,40,0,8418
41,579,625.09756097561,40,-1,8419
41,585,623.951219512195,40,-1,8420
40,582,624.925,40,0,8421
40,592,623.625,40,0,8422
40,618,622.05,39,-1,8423
40,625,620.35,39,-1,8424
39,598,620.230769230769,39,0,8425
39,597,619.102564102564,38,-1,8426
39,605,618.461538461539,39,0,8427
40,620,617.875,40,0,8428
39,628,617.820512820513,39,0,8429
39,625,616.948717948718,39,0,8430
38,629,616.736842105263,38,0,8431
38,640,615.473684210526,38,0,8432
38,659,614.526315789474,38,0,8433
39,655,613.307692307692,38,-1,8434
39,677,612.076923076923,38,-1,8435
40,670,610.7,39,-1,8436
40,607,609.325,40,0,8437
40,671,610.25,39,-1,8438
39,703,608.692307692308,39,0,8439
39,696,607.076923076923,38,-1,8440
39,728,605.461538461539,38,-1,8441
40,731,605.2,38,-2,8442
40,750,603.575,39,-1,8443
39,735,599.820512820513,39,0,8444
39,741,598.025641025641,38,-1,8445
39,733,595.820512820513,38,-1,8446
39,734,593.74358974359,38,-1,8447
39,737,592.153846153846,38,-1,8448
39,735,590.794871794872,38,-1,8449
40,505,592.45,42,2,8450
40,501,597.5,42,2,8451
39,509,599.974358974359,41,2,8452
39,511,605.384615384615,41,2,8453
39,521,611.487179487179,40,1,8454
38,519,613.868421052632,41,3,8455
38,520,619.526315789474,41,3,8456
38,506,625.236842105263,41,3,8457
38,535,631.736842105263,41,3,8458
38,517,637.657894736842,40,2,8459
38,532,644.421052631579,41,3,8460
38,530,651.289473684211,41,3,8461
38,529,658.052631578947,41,3,8462
39,550,668.564102564103,41,2,8463
39,554,675.076923076923,42,3,8464
39,572,681.179487179487,42,3,8465
39,582,687.102564102564,41,2,8466
39,618,693.512820512821,41,2,8467
39,594,698.974358974359,42,3,8468
39,581,705.179487179487,42,3,8469
39,604,711.974358974359,42,3,8470
39,620,718.384615384615,41,2,8471
38,606,720.973684210526,42,4,8472
38,607,727.447368421053,42,4,8473
38,616,734.342105263158,41,3,8474
38,618,741.157894736842,41,3,8475
38,615,748.052631578947,41,3,8476
38,644,755.5,40,2,8477
38,640,761.789473684211,41,3,8478
38,633,768.052631578947,41,3,8479
38,644,775.236842105263,41,3,8480
38,679,782.105263157895,40,2,8481
38,666,788.315789473684,40,2,8482
38,665,794.763157894737,41,3,8483
38,655,801.684210526316,42,4,8484
38,652,808.815789473684,42,4,8485
38,672,816.473684210526,42,4,8486
39,684,827.102564102564,42,3,8487
39,690,834.076923076923,41,2,8488
38,702,837.868421052632,41,3,8489
38,707,844.815789473684,41,3,8490
38,720,851.526315789474,41,3,8491
38,749,857.947368421053,41,3,8492
39,734,866.948717948718,42,3,8493
39,737,873.282051282051,41,2,8494
39,753,879.923076923077,41,2,8495
39,760,886.435897435898,40,1,8496
38,774,889.763157894737,40,2,8497
38,793,894.105263157895,39,1,8498
38,787,897.657894736842,40,2,8499
38,798,901.526315789474,40,2,8500
38,799,905.447368421053,39,1,8501
38,804,909.105263157895,39,1,8502
38,792,911.868421052632,39,1,8503
38,803,915.131578947369,39,1,8504
38,832,918.342105263158,39,1,8505
37,831,920.675675675676,38,1,8506
37,836,923.72972972973,38,1,8507
37,846,927.189189189189,38,1,8508
37,854,930.567567567568,38,1,8509
38,852,934.552631578947,39,1,8510
37,869,936.783783783784,38,1,8511
37,875,939.621621621622,38,1,8512
37,880,942.783783783784,37,0,8513
36,898,944.527777777778,37,1,8514
36,883,947.083333333333,38,2,8515
37,878,951.810810810811,39,2,8516
38,906,958.289473684211,39,1,8517
38,905,961.868421052632,39,1,8518
38,915,965.71052631579,39,1,8519
37,911,967.081081081081,39,2,8520
38,928,973.894736842105,40,2,8521
38,926,977.842105263158,40,2,8522
38,943,981.473684210526,40,2,8523
38,953,984.657894736842,39,1,8524
38,950,987.684210526316,40,2,8525
38,956,990.921052631579,39,1,8526
38,966,994.526315789474,39,1,8527
37,962,995.297297297297,39,2,8528
37,964,1001.32432432432,40,3,8529
37,975,1006.81081081081,39,2,8530
37,983,1012.48648648649,39,2,8531
37,981,1017.83783783784,40,3,8532
37,996,1023.18918918919,40,3,8533
37,1007,1028.51351351351,40,3,8534
38,939,1038.42105263158,40,2,8535
38,928,1045.42105263158,40,2,8536
38,934,1053.21052631579,41,3,8537
38,947,1060.60526315789,40,2,8538
37,938,1063.67567567568,41,4,8539
38,909,1076.02631578947,41,3,8540
37,916,1080.54054054054,41,4,8541
38,925,1093.78947368421,42,4,8542
38,944,1102.65789473684,41,3,8543
38,964,1110.60526315789,41,3,8544
38,971,1118.71052631579,41,3,8545
38,962,1127.21052631579,41,3,8546
38,974,1136,42,4,8547
38,974,1145.05263157895,42,4,8548
38,992,1154.31578947368,42,4,8549
39,990,1166.51282051282,43,4,8550
39,998,1175.15384615385,43,4,8551
39,1007,1184.05128205128,43,4,8552
39,1027,1192.41025641026,43,4,8553
39,1049,1200.30769230769,42,3,8554
39,1042,1208.02564102564,42,3,8555
39,1051,1215.76923076923,42,3,8556
39,1070,1223.5641025641,43,4,8557
39,1067,1230.94871794872,42,3,8558
39,1078,1238.66666666667,42,3,8559
39,1064,1246.10256410256,42,3,8560
38,1064,1250.89473684211,42,4,8561
38,1068,1259.57894736842,42,4,8562
38,1073,1268.36842105263,42,4,8563
37,1093,1273.64864864865,42,5,8564
39,1185,1288.35897435897,42,3,8565
40,1167,1297.725,43,3,8566
40,1185,1304.4,43,3,8567
40,1181,1310.325,43,3,8568
40,1179,1316.75,43,3,8569
40,1193,1323.2,43,3,8570
40,1201,1329.1,43,3,8571
40,1211,1334.975,43,3,8572
40,1205,1340.4,43,3,8573
40,1224,1346.225,43,3,8574
41,1215,1353.07317073171,43,2,8575
41,1224,1358.92682926829,43,2,8576
41,1247,1364.39024390244,43,2,8577
41,1238,1369.34146341463,44,3,8578
41,1262,1374.80487804878,43,2,8579
41,1262,1380.17073170732,43,2,8580
41,1246,1385.51219512195,42,1,8581
41,1272,1391.26829268293,42,1,8582
40,1294,1394.25,43,3,8583
41,1296,1400.39024390244,43,2,8584
41,1318,1405.12195121951,44,3,8585
42,1326,1411.40476190476,44,2,8586
42,1310,1415.54761904762,44,2,8587
42,1312,1420.02380952381,43,1,8588
41,1327,1422.65853658537,42,1,8589
40,1345,1425.05,42,2,8590
40,1333,1431.3,43,3,8591
39,1335,1433.82051282051,42,3,8592
39,1350,1440.10256410256,42,3,8593
39,1344,1446.28205128205,41,2,8594
39,1355,1453.05128205128,41,2,8595
39,1358,1458.71794871795,41,2,8596
39,1368,1464.02564102564,41,2,8597
38,1368,1466.55263157895,41,3,8598
39,1394,1474.02564102564,41,2,8599
39,1402,1477.74358974359,42,3,8600
40,1406,1483.9,42,2,8601
40,1396,1489.05,42,2,8602
40,1412,1493.9,42,2,8603
40,1415,1498.025,42,2,8604
40,1433,1501.875,42,2,8605
40,1434,1504.975,42,2,8606
40,1422,1508.275,41,1,8607
40,1438,1512.05,41,1,8608
39,1437,1513.94871794872,41,2,8609
39,1429,1517.76923076923,41,2,8610
39,1436,1522.07692307692,41,2,8611
39,1428,1525.8717948718,41,2,8612
39,1438,1530.05128205128,41,2,8613
39,1430,1534.33333333333,41,2,8614
39,1421,1538.64102564103,40,1,8615
38,1455,1541.73684210526,40,2,8616
38,1448,1546.18421052632,40,2,8617
39,1450,1551.89743589744,41,2,8618
39,1462,1556.05128205128,40,1,8619
39,1482,1559.51282051282,40,1,8620
39,1481,1562.30769230769,41,2,8621
40,1482,1565.775,41,1,8622
40,1474,1568.75,41,1,8623
40,1466,1571.85,41,1,8624
40,1490,1575.55,41,1,8625
40,1494,1578.5,41,1,8626
40,1493,1580.85,41,1,8627
40,1500,1582.875,40,0,8628
40,1498,1584.3,40,0,8629
40,1595,1586.1,40,0,8630
41,1580,1584.56097560976,41,0,8631
41,1591,1582.46341463415,40,-1,8632
41,1608,1579.58536585366,39,-2,8633
41,1576,1574.9512195122,40,-1,8634
42,1565,1564.19047619048,40,-2,8635
42,1559,1557.83333333333,40,-2,8636
42,1567,1551.2380952381,39,-3,8637
42,1539,1544.64285714286,39,-3,8638
41,1560,1544.78048780488,38,-3,8639
41,1566,1538.80487804878,38,-3,8640
41,1612,1532.58536585366,38,-3,8641
41,1590,1525.53658536585,38,-3,8642
40,1577,1523.925,38,-2,8643
40,1569,1517.75,37,-3,8644
40,1557,1511.825,38,-2,8645
40,1566,1505.5,37,-3,8646
40,1573,1490.85,37,-3,8647
40,1586,1475.875,37,-3,8648
40,1597,1460.9,36,-4,8649
40,1584,1445.95,36,-4,8650
40,1591,1431.6,35,-5,8651
40,1605,1416.725,34,-6,8652
40,1598,1402.125,33,-7,8653
40,1624,1388.4,33,-7,8654
40,1613,1374.025,33,-7,8655
40,1604,1359.85,33,-7,8656
40,1612,1345.975,33,-7,8657
40,1597,1331.8,33,-7,8658
40,1591,1318.375,34,-6,8659
40,1588,1305.125,34,-6,8660
40,1594,1291.7,33,-7,8661
40,1601,1276.625,33,-7,8662
40,1598,1261.5,34,-6,8663
40,1614,1246.675,34,-6,8664
40,1608,1231.3,34,-6,8665
39,1588,1221.64102564103,34,-5,8666
39,1574,1206.4358974359,34,-5,8667
39,1557,1191.71794871795,34,-5,8668
40,1570,1172.7,34,-6,8669
40,1551,1157.825,34,-6,8670
40,1567,1143.875,33,-7,8671
41,1494,1126.0487804878,34,-7,8672
41,1473,1113.75609756098,35,-6,8673
40,1418,1104.775,35,-5,8674
40,1371,1094.325,36,-4,8675
40,1328,1084.95,36,-4,8676
41,1298,1074.41463414634,37,-4,8677
40,1282,1068.825,37,-3,8678
40,1290,1061.975,37,-3,8679
40,1315,1054.375,37,-3,8680
41,1311,1044.9512195122,37,-4,8681
41,1323,1036.75609756098,37,-4,8682
41,1330,1029.26829268293,37,-4,8683
41,1332,1021.56097560976,37,-4,8684
41,1304,1013.82926829268,38,-3,8685
41,980,1007.39024390244,42,1,8686
42,974,1008.52380952381,42,0,8687
42,987,1007.88095238095,41,-1,8688
42,999,1007.35714285714,42,0,8689
42,1010,1005.64285714286,41,-1,8690
42,996,1002.5,41,-1,8691
42,1021,999.333333333333,40,-2,8692
42,1049,995.571428571429,40,-2,8693
43,1049,987.023255813953,40,-3,8694
43,1046,982.046511627907,40,-3,8695
43,1049,973.488372093023,40,-3,8696
43,1045,963.93023255814,40,-3,8697
43,1060,953.976744186047,40,-3,8698
43,1061,943.744186046512,39,-4,8699
43,1051,932.883720930233,38,-5,8700
43,991,922.953488372093,38,-5,8701
43,996,914.511627906977,38,-5,8702
43,1005,906.418604651163,38,-5,8703
43,999,897.488372093023,39,-4,8704
44,995,883.022727272727,40,-4,8705
43,1000,880.418604651163,40,-3,8706
43,1004,872.023255813954,39,-4,8707
43,984,862.906976744186,39,-4,8708
43,975,854.06976744186,40,-3,8709
43,993,845.581395348837,39,-4,8710
43,993,836.116279069767,39,-4,8711
43,987,826.906976744186,38,-5,8712
43,990,817.162790697674,38,-5,8713
44,1000,799.613636363636,39,-5,8714
43,996,794.953488372093,39,-4,8715
43,999,782.674418604651,39,-4,8716
43,982,769.790697674419,38,-5,8717
43,1008,756.860465116279,38,-5,8718
44,986,730.931818181818,39,-5,8719
43,985,725,38,-5,8720
44,998,697.840909090909,37,-7,8721
43,975,690.860465116279,37,-6,8722
43,1016,674.651162790698,37,-6,8723
43,1014,657.441860465116,37,-6,8724
43,1015,640.511627906977,36,-7,8725
43,1040,623.581395348837,36,-7,8726
43,1023,605.744186046512,35,-8,8727
43,1012,586.093023255814,35,-8,8728
43,947,565.604651162791,35,-8,8729
43,965,545.581395348837,35,-8,8730
43,927,525.186046511628,35,-8,8731
42,878,515.619047619048,36,-6,8732
42,863,496.761904761905,36,-6,8733
42,863,477.52380952381,36,-6,8734
41,841,468.121951219512,35,-6,8735
41,836,447.609756097561,35,-6,8736
40,835,437.9,34,-6,8737
40,678,417.275,35,-5,8738
40,638,400.325,35,-5,8739
40,617,384.375,35,-5,8740
40,620,369,35,-5,8741
39,594,362.564102564103,34,-5,8742
39,624,347.333333333333,33,-6,8743
38,628,340.052631578947,33,-5,8744
38,648,323.526315789474,32,-6,8745
38,621,306.78947368421,33,-5,8746
38,613,290.789473684211,33,-5,8747
38,647,275.105263157895,32,-6,8748
39,639,252.282051282051,32,-7,8749
39,612,236.333333333333,32,-7,8750
39,604,221.820512820513,31,-8,8751
39,610,207.410256410256,31,-8,8752
38,586,196.815789473684,32,-6,8753
38,597,182.526315789474,31,-7,8754
37,568,171.324324324324,32,-5,8755
37,527,156.837837837838,32,-5,8756
37,508,143.648648648649,33,-4,8757
37,468,131.648648648649,33,-4,8758
37,445,120.189189189189,33,-4,8759
37,426,109.837837837838,33,-4,8760
37,360,99.6486486486486,34,-3,8761
37,264,91.6216216216216,35,-2,8762
38,264,85.8947368421053,36,-2,8763
38,251,81,36,-2,8764
38,278,76,36,-2,8765
38,276,70.3947368421053,36,-2,8766
38,286,64.8157894736842,35,-3,8767
38,287,60.2368421052632,35,-3,8768
37,273,54.1081081081081,35,-2,8769
37,178,50.6756756756757,37,0,8770
37,131,50.1351351351351,37,0,8771
37,86,50.7297297297297,38,1,8772
37,88,52.6216216216216,38,1,8773
38,86,56.5789473684211,39,1,8774
38,55,58.5526315789474,39,1,8775
38,0,61.8157894736842,41,3,8776
39,10,71.7435897435897,42,3,8777
39,0,78.1025641025641,43,4,8778
39,0,84.1025641025641,43,4,8779
39,2,90.4871794871795,42,3,8780
40,0,102,44,4,8781
40,0,109.675,45,5,8782
40,12,118.15,45,5,8783
40,13,127.2,45,5,8784
40,17,136.175,45,5,8785
40,12,145.525,45,5,8786
40,20,155,45,5,8787
40,17,164.1,45,5,8788
40,46,173.275,45,5,8789
41,42,186.121951219512,45,4,8790
41,43,194.731707317073,45,4,8791
42,32,207.404761904762,46,4,8792
42,39,215.666666666667,46,4,8793
42,64,223.452380952381,45,3,8794
42,44,232.5,46,4,8795
41,62,237.09756097561,46,5,8796
41,49,246.975609756098,46,5,8797
41,63,257.243902439024,46,5,8798
41,83,266.951219512195,45,4,8799
41,55,275.829268292683,45,4,8800
40,78,281.35,45,5,8801
40,61,292.75,46,6,8802
40,65,305.2,46,6,8803
40,64,317.675,45,5,8804
40,112,330.1,45,5,8805
40,146,341.925,45,5,8806
40,158,352.525,45,5,8807
40,153,364.025,45,5,8808
40,156,376.225,45,5,8809
39,154,381.871794871795,45,6,8810
39,137,394.025641025641,45,6,8811
39,161,406.589743589744,45,6,8812
39,179,418.615384615385,44,5,8813
39,205,431.128205128205,45,6,8814
39,244,444.589743589744,45,6,8815
39,258,456.461538461539,44,5,8816
39,234,467.897435897436,45,6,8817
39,249,479.923076923077,44,5,8818
38,272,486,44,6,8819
38,281,497.894736842105,44,6,8820
39,307,514.871794871795,44,5,8821
39,339,526.794871794872,44,5,8822
39,374,537.871794871795,44,5,8823
39,372,547.820512820513,44,5,8824
39,391,558.205128205128,43,4,8825
39,391,567.846153846154,43,4,8826
39,384,578.051282051282,43,4,8827
39,384,588.410256410257,43,4,8828
38,373,593.789473684211,42,4,8829
38,373,605.131578947368,42,4,8830
38,395,616.026315789474,42,4,8831
37,388,622,42,5,8832
37,382,634.27027027027,42,5,8833
37,379,646.081081081081,42,5,8834
37,366,657.432432432432,42,5,8835
38,444,672.289473684211,42,4,8836
39,467,684.25641025641,43,4,8837
39,470,692.076923076923,42,3,8838
39,461,699.846153846154,42,3,8839
39,447,708.076923076923,41,2,8840
39,534,716.358974358974,41,2,8841
40,559,721.625,41,1,8842
40,564,724.975,41,1,8843
40,561,728.05,41,1,8844
40,585,730.55,41,1,8845
39,570,734.282051282051,40,1,8846
39,618,737.128205128205,40,1,8847
39,641,737.615384615385,39,0,8848
40,628,734.975,40,0,8849
39,627,737.717948717949,39,0,8850
39,630,737.615384615385,39,0,8851
40,667,733.925,39,-1,8852
40,730,732.575,39,-1,8853
40,707,729.5,39,-1,8854
40,704,726.525,39,-1,8855
40,703,724.025,39,-1,8856
40,724,720.15,39,-1,8857
40,725,715.975,38,-2,8858
40,716,711.45,38,-2,8859
41,772,702.951219512195,38,-3,8860
41,771,697.878048780488,38,-3,8861
40,762,696.05,38,-2,8862
40,777,691.575,38,-2,8863
40,767,686.725,38,-2,8864
40,789,681.975,37,-3,8865
40,788,676.975,38,-2,8866
39,804,674.128205128205,37,-2,8867
40,787,666.5,38,-2,8868
40,842,661.825,37,-3,8869
40,819,655.3,37,-3,8870
40,799,649.325,38,-2,8871
40,795,643.525,38,-2,8872
40,793,637.975,38,-2,8873
40,795,632.5,37,-3,8874
40,788,626.825,38,-2,8875
40,772,621.075,38,-2,8876
40,773,616.775,38,-2,8877
40,782,612.45,38,-2,8878
39,770,608.102564102564,38,-1,8879
40,741,602.425,38,-2,8880
40,720,597.95,38,-2,8881
40,693,593.7,38,-2,8882
40,687,590.375,38,-2,8883
40,661,586.775,38,-2,8884
40,681,583.575,39,-1,8885
41,637,578.487804878049,40,-1,8886
41,640,575.146341463415,40,-1,8887
41,633,572.048780487805,39,-2,8888
42,623,567.833333333333,41,-1,8889
42,616,565.380952380952,41,-1,8890
42,604,563.238095238095,41,-1,8891
42,613,560.761904761905,41,-1,8892
42,607,558.761904761905,41,-1,8893
42,588,556.214285714286,41,-1,8894
42,604,553.285714285714,41,-1,8895
43,548,546.651162790698,41,-2,8896
42,557,546.619047619048,41,-1,8897
42,544,544.071428571429,41,-1,8898
41,548,544.073170731707,41,0,8899
41,531,541.756097560976,40,-1,8900
42,564,538.047619047619,40,-2,8901
43,583,534.790697674419,41,-2,8902
43,583,532.116279069767,41,-2,8903
43,577,529.348837209302,42,-1,8904
43,589,526.627906976744,42,-1,8905
44,580,521.977272727273,42,-2,8906
44,593,518.659090909091,42,-2,8907
44,600,515.227272727273,42,-2,8908
44,581,511.681818181818,42,-2,8909
43,580,510.069767441861,42,-1,8910
43,567,507.255813953488,42,-1,8911
43,573,504.674418604651,42,-1,8912
43,574,501.767441860465,41,-2,8913
43,568,498.348837209302,41,-2,8914
43,558,494.651162790698,41,-2,8915
43,600,491,41,-2,8916
44,600,484.25,41,-3,8917
44,571,478.704545454545,42,-2,8918
44,580,473.272727272727,42,-2,8919
44,562,467.454545454546,42,-2,8920
44,550,461.159090909091,42,-2,8921
44,560,454.681818181818,41,-3,8922
44,543,447.090909090909,41,-3,8923
44,533,439.636363636364,41,-3,8924
44,544,432.136363636364,41,-3,8925
44,512,423.340909090909,41,-3,8926
44,500,412.295454545455,41,-3,8927
43,513,410.255813953488,40,-3,8928
42,517,407.809523809524,40,-2,8929
41,511,405.146341463415,40,-1,8930
41,520,392.682926829268,39,-2,8931
40,526,389.5,38,-2,8932
39,500,386,38,-1,8933
39,529,373.179487179487,37,-2,8934
38,500,369.078947368421,36,-2,8935
38,465,355.921052631579,35,-3,8936
37,434,352.972972972973,35,-2,8937
36,438,350.722222222222,34,-2,8938
35,450,348.228571428571,34,-1,8939
34,453,345.235294117647,33,-1,8940
33,451,341.969696969697,33,0,8941
32,466,338.5625,32,0,8942
31,468,334.451612903226,31,0,8943
30,494,330,30,0,8944
29,468,324.344827586207,29,0,8945
28,464,319.214285714286,28,0,8946
27,460,313.851851851852,27,0,8947
26,457,308.230769230769,26,0,8948
25,454,302.28,25,0,8949
24,434,295.958333333333,24,0,8950
23,442,289.95652173913,23,0,8951
22,444,283.045454545455,22,0,8952
21,459,275.380952380952,21,0,8953
20,456,266.2,20,0,8954
19,448,256.210526315789,19,0,8955
18,427,245.555555555556,18,0,8956
17,409,234.882352941176,17,0,8957
16,401,224,16,0,8958
16,401,198.9375,15,-1,8959
15,393,185.466666666667,14,-1,8960
14,356,170.642857142857,13,-1,8961
13,332,156.384615384615,12,-1,8962
12,324,141.75,12,0,8963
11,285,125.181818181818,11,0,8964
10,265,109.2,10,0,8965
9,226,91.8888888888889,9,0,8966
8,215,75.125,8,0,8967
7,203,55.1428571428571,7,0,8968
6,157,30.5,6,0,8969
5,26,5.2,5,0,8970
4,0,0,4,0,8971
3,0,0,3,0,8972
2,0,0,2,0,8973
1,0,0,1,0,8974
1,0,0,1,0,8975
10,0,2.9,10,0,8976
11,0,2.63636363636364,11,0,8977
12,0,2.41666666666667,12,0,8978
11,0,2.63636363636364,11,0,8979
10,29,2.9,10,0,8980
14,0,0,14,0,8981
14,0,0,15,1,8982
15,0,9.4,16,1,8983
16,0,23.5625,17,1,8984
16,0,32.8125,18,2,8985
21,0,106.238095238095,25,4,8986
21,0,127.047619047619,26,5,8987
22,0,155.590909090909,27,5,8988
24,0,199.541666666667,30,6,8989
26,0,241.692307692308,33,7,8990
27,0,271.148148148148,34,7,8991
30,0,351.466666666667,39,9,8992
30,0,384.566666666667,39,9,8993
31,0,431.774193548387,41,10,8994
32,0,473.71875,41,9,8995
32,64,501.875,40,8,8996
32,77,527.96875,40,8,8997
32,108,554.6875,40,8,8998
31,128,569.096774193548,39,8,8999
31,148,597.741935483871,39,8,9000
31,177,628.483870967742,39,8,9001
31,194,655.548387096774,39,8,9002
31,237,685.58064516129,38,7,9003
31,316,714.612903225807,37,6,9004
31,384,738.548387096774,36,5,9005
31,398,760.967741935484,37,6,9006
31,437,782.322580645161,36,5,9007
31,366,801.258064516129,37,6,9008
31,389,823.258064516129,36,5,9009
31,434,843,36,5,9010
31,455,860.516129032258,36,5,9011
31,477,877.322580645161,35,4,9012
31,506,892.41935483871,35,4,9013
31,529,907.41935483871,36,5,9014
31,460,920.516129032258,36,5,9015
31,469,936.58064516129,35,4,9016
32,568,950.53125,34,2,9017
32,626,962.03125,34,2,9018
32,726,969.78125,33,1,9019
33,874,970.848484848485,33,0,9020
33,997,969.666666666667,32,-1,9021
34,993,958.441176470588,31,-3,9022
33,915,957.393939393939,32,-1,9023
34,933,946.764705882353,32,-2,9024
34,872,941.352941176471,33,-1,9025
33,902,943.454545454546,32,-1,9026
34,901,932.235294117647,32,-2,9027
34,899,927.294117647059,32,-2,9028
35,932,916.057142857143,32,-3,9029
36,1016,904.111111111111,32,-4,9030
37,1101,889.054054054054,32,-5,9031
37,1016,877.351351351351,33,-4,9032
37,1125,867.918918918919,33,-4,9033
37,1137,855.891891891892,32,-5,9034
37,1058,843.027027027027,33,-4,9035
37,1079,831.972972972973,33,-4,9036
37,1060,819.945945945946,34,-3,9037
38,1024,804.736842105263,34,-4,9038
37,1048,798.810810810811,33,-4,9039
38,1001,783.71052631579,34,-4,9040
38,977,773.815789473684,35,-3,9041
38,976,764.736842105263,34,-4,9042
39,945,751.769230769231,35,-4,9043
39,971,743.769230769231,35,-4,9044
40,935,732.325,36,-4,9045
39,958,727.128205128205,35,-4,9046
40,931,716.8,37,-3,9047
40,921,709.2,37,-3,9048
40,936,701.7,36,-4,9049
40,874,693.8,37,-3,9050
41,861,685.536585365854,38,-3,9051
41,870,680.09756097561,38,-3,9052
41,835,674.390243902439,39,-2,9053
41,808,669.609756097561,40,-1,9054
41,777,665.756097560976,40,-1,9055
41,760,661.512195121951,40,-1,9056
41,751,658.731707317073,39,-2,9057
42,749,655.380952380952,40,-2,9058
42,752,652.690476190476,41,-1,9059
42,712,650.119047619048,42,0,9060
42,733,648.857142857143,42,0,9061
42,712,646.880952380952,41,-1,9062
42,721,644.904761904762,41,-1,9063
42,701,643.238095238095,41,-1,9064
42,717,641.976190476191,41,-1,9065
42,689,640.095238095238,42,0,9066
42,674,638.785714285714,42,0,9067
42,668,637.952380952381,42,0,9068
41,667,637.219512195122,41,0,9069
41,680,636.073170731707,41,0,9070
42,661,635.47619047619,41,-1,9071
42,649,634.761904761905,42,0,9072
42,634,634.47619047619,42,0,9073
42,649,634.309523809524,42,0,9074
42,653,634.047619047619,42,0,9075
42,638,630.02380952381,41,-1,9076
42,635,626.52380952381,40,-2,9077
42,625,621.97619047619,40,-2,9078
42,632,617.809523809524,40,-2,9079
42,628,613.714285714286,40,-2,9080
41,607,613.365853658537,40,-1,9081
41,633,609.439024390244,39,-2,9082
41,638,605.073170731707,39,-2,9083
40,619,604.25,39,-1,9084
40,633,600.2,39,-1,9085
40,639,595.25,39,-1,9086
40,627,589.825,38,-2,9087
40,621,584.35,38,-2,9088
40,620,580,38,-2,9089
40,636,575.8,37,-3,9090
40,593,570.775,38,-2,9091
39,638,570.205128205128,38,-1,9092
39,636,564.846153846154,37,-2,9093
39,639,560.794871794872,37,-2,9094
40,650,556.05,37,-3,9095
40,603,552.15,38,-2,9096
40,646,549.675,38,-2,9097
39,636,547.205128205128,38,-1,9098
39,633,543.410256410257,38,-1,9099
39,636,540.487179487179,37,-2,9100
38,644,537.973684210526,37,-1,9101
38,659,534.236842105263,37,-1,9102
38,650,530.026315789474,37,-1,9103
38,629,525.184210526316,37,-1,9104
38,651,521.157894736842,36,-2,9105
38,648,516.289473684211,36,-2,9106
38,638,511.736842105263,36,-2,9107
38,634,507.21052631579,36,-2,9108
38,639,503.368421052632,36,-2,9109
38,620,498.947368421053,37,-1,9110
38,661,494.526315789474,36,-2,9111
38,630,490.5,36,-2,9112
37,631,486.72972972973,36,-1,9113
37,637,483.216216216216,36,-1,9114
36,627,478.944444444444,35,-1,9115
37,638,474.864864864865,35,-2,9116
38,484,469.789473684211,37,-1,9117
38,491,468.894736842105,37,-1,9118
38,444,467.5,37,-1,9119
38,450,467,37,-1,9120
38,460,466.973684210526,37,-1,9121
38,446,466.684210526316,38,0,9122
37,454,467.243243243243,37,0,9123
38,457,465.526315789474,37,-1,9124
38,435,464.815789473684,38,0,9125
38,422,464.578947368421,38,0,9126
38,408,464.657894736842,38,0,9127
